# t mode roll_set roll pitch_set pitch
# Time (s), Mode (0=stick, 1=auto), Roll setpoint (rad), Roll angle (rad), Pitch setpoint (rad), Pitch angle (rad)
# Mode: 0 = stick mode (manual control), 1 = auto mode (KrenCtrl)
13.649000 0 0.672537 0.303052 0.208236 0.110821
13.650000 0 0.670518 0.303704 0.208175 0.111096
13.651000 0 0.667030 0.304276 0.208137 0.111252
13.652000 0 0.667823 0.304792 0.207744 0.111308
13.653000 0 0.668221 0.305395 0.207426 0.111467
13.654000 0 0.667825 0.305998 0.207177 0.111620
13.655000 0 0.667168 0.306569 0.206948 0.111765
13.656000 0 0.666514 0.307138 0.206706 0.111903
13.657000 0 0.665852 0.307729 0.206461 0.112050
13.658000 0 0.665190 0.308321 0.206201 0.112193
13.659000 0 0.664519 0.308896 0.205941 0.112325
13.660000 0 0.663846 0.309469 0.205678 0.112458
13.661000 0 0.663167 0.310055 0.205405 0.112595
13.662000 0 0.662486 0.310639 0.205119 0.112728
13.663000 0 0.661800 0.311214 0.204832 0.112850
13.664000 0 0.661109 0.311789 0.204542 0.112972
13.665000 0 0.660375 0.312348 0.204370 0.113162
13.666000 0 0.659676 0.312925 0.204074 0.113294
13.667000 0 0.785398 0.313517 0.785398 0.113357
13.668000 0 -0.283499 0.314184 -0.278009 0.113477
13.669000 0 0.681171 0.314741 0.208870 0.113515
13.670000 0 0.679347 0.315385 0.208669 0.113695
13.671000 0 0.675605 0.315943 0.208543 0.113757
13.672000 0 0.676410 0.316442 0.208020 0.113719
13.673000 0 0.676671 0.317032 0.207587 0.113792
13.674000 0 0.676359 0.317668 0.207222 0.113972
13.675000 0 0.675215 0.318242 0.206919 0.114061
13.676000 0 0.674782 0.318776 0.206549 0.114042
13.677000 0 0.674347 0.319361 0.206180 0.114114
13.678000 0 0.673674 0.319980 0.205830 0.114300
13.679000 0 0.672999 0.320556 0.205479 0.114395
13.680000 0 0.672316 0.321105 0.205128 0.114365
13.681000 0 0.671631 0.321684 0.204767 0.114425
13.682000 0 0.670940 0.322260 0.204407 0.114519
13.683000 0 0.670245 0.322834 0.204043 0.114613
13.684000 0 0.669544 0.323410 0.203672 0.114671
13.685000 0 0.668839 0.323985 0.203298 0.114726
13.686000 0 0.668131 0.324560 0.202919 0.114778
13.687000 0 0.785398 0.325132 0.785398 0.114872
13.688000 0 -0.111521 0.325780 -0.292217 0.115022
13.689000 0 0.689682 0.326317 0.207695 0.115091
13.690000 0 0.687581 0.326942 0.207559 0.115301
13.691000 0 0.683751 0.327484 0.207486 0.115392
13.692000 0 0.684615 0.327969 0.206973 0.115382
13.693000 0 0.684910 0.328546 0.206557 0.115478
13.694000 0 0.684539 0.329169 0.206218 0.115680
13.695000 0 0.684343 0.329714 0.205995 0.115861
13.696000 0 0.681657 0.330266 0.205878 0.115929
13.697000 0 0.681610 0.330841 0.205406 0.116005
13.698000 0 0.681625 0.331426 0.205028 0.116192
13.699000 0 0.680892 0.332011 0.204727 0.116385
13.700000 0 0.680155 0.332564 0.204450 0.116451
13.701000 0 0.679414 0.333113 0.204174 0.116513
13.702000 0 0.678677 0.333686 0.203867 0.116701
13.703000 0 0.677932 0.334260 0.203554 0.116897
13.704000 0 0.677174 0.334813 0.203270 0.116961
13.705000 0 0.676410 0.335361 0.202991 0.117009
13.706000 0 0.675649 0.335925 0.202678 0.117196
13.707000 0 0.785398 0.336490 0.785398 0.117402
13.708000 0 0.056047 0.337132 -0.307662 0.117663
13.709000 0 0.697197 0.337663 0.207513 0.117845
13.710000 0 0.694917 0.338281 0.207449 0.118168
13.711000 0 0.690973 0.338818 0.207439 0.118371
13.712000 0 0.691779 0.339298 0.206970 0.118468
13.713000 0 0.692246 0.339872 0.206582 0.118662
13.714000 0 0.691747 0.340493 0.206298 0.118960
13.715000 0 0.690398 0.341048 0.206079 0.119168
13.716000 0 0.690246 0.341596 0.205740 0.119365
13.717000 0 0.689488 0.342168 0.205460 0.119534
13.718000 0 0.688737 0.342741 0.205175 0.119702
13.719000 0 0.687978 0.343295 0.204883 0.119887
13.720000 0 0.687218 0.343847 0.204580 0.120064
13.721000 0 0.686452 0.344413 0.204272 0.120211
13.722000 0 0.685681 0.344980 0.203962 0.120355
13.723000 0 0.684904 0.345535 0.203645 0.120520
13.724000 0 0.684126 0.346088 0.203318 0.120679
13.725000 0 0.683341 0.346649 0.202987 0.120807
13.726000 0 0.682552 0.347210 0.202655 0.120930
13.727000 0 0.785398 0.347764 0.785398 0.121078
13.728000 0 0.218854 0.348395 -0.323674 0.121279
13.729000 0 0.704180 0.348914 0.207352 0.121403
13.730000 0 0.701765 0.349522 0.207286 0.121668
13.731000 0 0.697698 0.350047 0.207274 0.121812
13.732000 0 0.698585 0.350516 0.206771 0.121852
13.733000 0 0.698962 0.351081 0.206365 0.121993
13.734000 0 0.698192 0.351622 0.206201 0.122195
13.735000 0 0.697082 0.352158 0.205944 0.122349
13.736000 0 0.696801 0.352714 0.205490 0.122440
13.737000 0 0.695795 0.353270 0.205209 0.122576
13.738000 0 0.695255 0.353800 0.205004 0.122774
13.739000 0 0.694500 0.354336 0.204724 0.122925
13.740000 0 0.693722 0.354894 0.204322 0.123010
13.741000 0 0.692970 0.355451 0.203907 0.123089
13.742000 0 0.692003 0.355991 0.203628 0.123225
13.743000 0 0.691341 0.356527 0.203326 0.123363
13.744000 0 0.690547 0.357081 0.202929 0.123449
13.745000 0 0.689754 0.357636 0.202520 0.123531
13.746000 0 0.688923 0.358171 0.202223 0.123662
13.747000 0 0.785398 0.358701 0.785398 0.123799
13.748000 0 0.376549 0.359308 -0.340202 0.123988
13.749000 0 0.710546 0.359803 0.206995 0.124101
13.750000 0 0.708003 0.360386 0.207000 0.124355
13.751000 0 0.703801 0.360888 0.207062 0.124489
13.752000 0 0.704734 0.361333 0.206599 0.124520
13.753000 0 0.705011 0.361874 0.206248 0.124654
13.754000 0 0.704549 0.362462 0.205984 0.124893
13.755000 0 0.704369 0.362968 0.205832 0.125117
13.756000 0 0.701343 0.363485 0.205838 0.125222
13.757000 0 0.701157 0.364022 0.205432 0.125326
13.758000 0 0.701165 0.364570 0.205104 0.125543
13.759000 0 0.700103 0.365098 0.204990 0.125761
13.760000 0 0.698888 0.365620 0.204814 0.125879
13.761000 0 0.698527 0.366157 0.204445 0.125988
13.762000 0 0.697723 0.366702 0.204181 0.126194
13.763000 0 0.696839 0.367227 0.204027 0.126405
13.764000 0 0.695962 0.367744 0.203817 0.126513
13.765000 0 0.695083 0.368259 0.203602 0.126612
13.766000 0 0.694215 0.368796 0.203326 0.126810
13.767000 0 0.785398 0.369332 0.785398 0.127008
13.768000 0 0.485603 0.369945 -0.337529 0.127257
13.769000 0 0.717194 0.370446 0.207494 0.127431
13.770000 0 0.713104 0.371041 0.207488 0.127731
13.771000 0 0.711820 0.371536 0.207165 0.127916
13.772000 0 0.712912 0.371992 0.206643 0.127977
13.773000 0 0.712208 0.372528 0.206291 0.128126
13.774000 0 0.712544 0.373087 0.205817 0.128399
13.775000 0 0.712002 0.373596 0.205454 0.128572
13.776000 0 0.711408 0.374082 0.205112 0.128603
13.777000 0 0.710929 0.374607 0.204726 0.128724
13.778000 0 0.710390 0.375137 0.204331 0.128833
13.779000 0 0.705502 0.375655 0.205739 0.128985
13.780000 0 0.704525 0.376133 0.205506 0.129165
13.781000 0 0.703659 0.376648 0.205221 0.129275
13.782000 0 0.702788 0.377196 0.204930 0.129346
13.783000 0 0.701911 0.377748 0.204627 0.129404
13.784000 0 0.701030 0.378246 0.204316 0.129568
13.785000 0 0.700150 0.378743 0.203990 0.129728
13.786000 0 0.699260 0.379277 0.203672 0.129784
13.787000 0 0.785398 0.379814 0.785398 0.129832
13.788000 0 0.495732 0.380429 -0.295865 0.129931
13.789000 0 0.713155 0.380930 0.211513 0.129958
13.790000 0 0.710771 0.381521 0.211370 0.130126
13.791000 0 0.706622 0.382029 0.211296 0.130173
13.792000 0 0.709552 0.382522 0.210502 0.130223
13.793000 0 0.708970 0.383071 0.210096 0.130246
13.794000 0 0.707448 0.383563 0.209871 0.130322
13.795000 0 0.707701 0.384069 0.209340 0.130339
13.796000 0 0.706784 0.384625 0.208828 0.130299
13.797000 0 0.706775 0.385156 0.208343 0.130325
13.798000 0 0.706185 0.385651 0.208025 0.130416
13.799000 0 0.705634 0.386163 0.207586 0.130454
13.800000 0 0.705110 0.386707 0.207034 0.130430
13.801000 0 0.704583 0.387251 0.206471 0.130408
13.802000 0 0.704012 0.387765 0.206035 0.130445
13.803000 0 0.703434 0.388276 0.205605 0.130492
13.804000 0 0.702871 0.388813 0.205050 0.130490
13.805000 0 0.702300 0.389325 0.204606 0.130531
13.806000 0 0.701707 0.389834 0.204170 0.130581
13.807000 0 0.785398 0.390340 0.785398 0.130638
13.808000 0 0.505174 0.390924 -0.255801 0.130745
13.809000 0 0.709037 0.391396 0.214825 0.130782
13.810000 0 0.706568 0.391956 0.214724 0.130960
13.811000 0 0.702275 0.392434 0.214704 0.131016
13.812000 0 0.705240 0.392895 0.213909 0.131077
13.813000 0 0.704632 0.393415 0.213528 0.131112
13.814000 0 0.703831 0.393905 0.213276 0.131213
13.815000 0 0.703050 0.394381 0.212887 0.131274
13.816000 0 0.702710 0.394880 0.212328 0.131272
13.817000 0 0.701853 0.395380 0.211923 0.131317
13.818000 0 0.701749 0.395853 0.211559 0.131432
13.819000 0 0.701162 0.396336 0.211150 0.131508
13.820000 0 0.700617 0.396840 0.210609 0.131519
13.821000 0 0.700039 0.397333 0.210162 0.131569
13.822000 0 0.699417 0.397803 0.209839 0.131688
13.823000 0 0.698818 0.398285 0.209418 0.131776
13.824000 0 0.698225 0.398776 0.208962 0.131828
13.825000 0 0.697627 0.399266 0.208501 0.131882
13.826000 0 0.697016 0.399747 0.208067 0.131975
13.827000 0 0.785398 0.400226 0.785398 0.132071
13.828000 0 0.514446 0.400786 -0.216423 0.132215
13.829000 0 0.704479 0.401231 0.218673 0.132290
13.830000 0 0.701890 0.401766 0.218588 0.132506
13.831000 0 0.697488 0.402218 0.218585 0.132599
13.832000 0 0.698882 0.402608 0.217917 0.132593
13.833000 0 0.699387 0.403099 0.217398 0.132693
13.834000 0 0.699342 0.403618 0.217048 0.132929
13.835000 0 0.696432 0.404111 0.216893 0.133068
13.836000 0 0.696435 0.404582 0.216315 0.133117
13.837000 0 0.697347 0.405090 0.215743 0.133255
13.838000 0 0.696709 0.405619 0.215436 0.133484
13.839000 0 0.695679 0.406115 0.215092 0.133640
13.840000 0 0.695098 0.406598 0.214613 0.133710
13.841000 0 0.694906 0.407102 0.214155 0.133847
13.842000 0 0.694271 0.407614 0.213819 0.134070
13.843000 0 0.693656 0.408107 0.213419 0.134225
13.844000 0 0.693033 0.408592 0.212939 0.134288
13.845000 0 0.692462 0.409073 0.212443 0.134341
13.846000 0 0.692260 0.409564 0.212007 0.134522
13.847000 0 0.785398 0.410060 0.770549 0.134715
13.848000 0 0.523189 0.410636 -0.178029 0.134955
13.849000 0 0.699296 0.411097 0.222777 0.135128
13.850000 0 0.696104 0.411649 0.222783 0.135437
13.851000 0 0.692050 0.412121 0.222763 0.135622
13.852000 0 0.695239 0.412582 0.221943 0.135800
13.853000 0 0.694589 0.413094 0.221595 0.135946
13.854000 0 0.694002 0.413586 0.221236 0.136093
13.855000 0 0.692440 0.414031 0.221065 0.136312
13.856000 0 0.692551 0.414489 0.220586 0.136462
13.857000 0 0.691646 0.415003 0.220120 0.136527
13.858000 0 0.691538 0.415493 0.219673 0.136654
13.859000 0 0.690616 0.415943 0.219413 0.136859
13.860000 0 0.690261 0.416405 0.218978 0.137005
13.861000 0 0.689670 0.416905 0.218465 0.137068
13.862000 0 0.689083 0.417401 0.217937 0.137124
13.863000 0 0.688426 0.417866 0.217527 0.137261
13.864000 0 0.687809 0.418326 0.217124 0.137408
13.865000 0 0.687200 0.418814 0.216603 0.137475
13.866000 0 0.686594 0.419302 0.216058 0.137529
13.867000 0 0.785398 0.419761 0.733855 0.137662
13.868000 0 0.531562 0.420300 -0.140815 0.137841
13.869000 0 0.694205 0.420724 0.226624 0.137955
13.870000 0 0.691405 0.421239 0.226566 0.138208
13.871000 0 0.686830 0.421672 0.226585 0.138338
13.872000 0 0.688253 0.422040 0.225900 0.138367
13.873000 0 0.688885 0.422510 0.225359 0.138502
13.874000 0 0.688679 0.423029 0.224923 0.138739
13.875000 0 0.687270 0.423478 0.224605 0.138889
13.876000 0 0.687117 0.423880 0.224139 0.138931
13.877000 0 0.686817 0.424344 0.223687 0.139052
13.878000 0 0.686205 0.424844 0.223256 0.139279
13.879000 0 0.685592 0.425294 0.222819 0.139421
13.880000 0 0.684972 0.425713 0.222383 0.139441
13.881000 0 0.684351 0.426168 0.221933 0.139538
13.882000 0 0.683731 0.426648 0.221458 0.139757
13.883000 0 0.683104 0.427099 0.220981 0.139894
13.884000 0 0.682469 0.427527 0.220514 0.139892
13.885000 0 0.681683 0.427956 0.220148 0.140022
13.886000 0 0.680139 0.428404 0.219731 0.140179
13.887000 0 0.785398 0.428857 0.697828 0.140226
13.888000 0 0.539212 0.429390 -0.105264 0.140319
13.889000 0 0.688903 0.429808 0.229641 0.140347
13.890000 0 0.686484 0.430316 0.229401 0.140519
13.891000 0 0.681699 0.430736 0.229319 0.140569
13.892000 0 0.683051 0.431087 0.228504 0.140520
13.893000 0 0.683645 0.431543 0.227827 0.140579
13.894000 0 0.683540 0.432051 0.000000 0.140745
13.895000 0 0.682228 0.432487 0.226798 0.140822
13.896000 0 0.682801 0.432850 0.226260 0.140896
13.897000 0 0.679786 0.433271 0.226004 0.140943
13.898000 0 0.680408 0.433708 0.225201 0.140995
13.899000 0 0.680487 0.434124 0.224589 0.141072
13.900000 0 0.679451 0.434514 0.224214 0.141149
13.901000 0 0.679218 0.434913 0.223650 0.141209
13.902000 0 0.678342 0.435338 0.223055 0.141270
13.903000 0 0.677197 0.435723 0.222591 0.141324
13.904000 0 0.677338 0.436103 0.221991 0.141381
13.905000 0 0.675861 0.436517 0.221466 0.141438
13.906000 0 0.676093 0.436917 0.220741 0.141500
13.907000 0 0.785398 0.437332 0.660157 0.141564
13.908000 0 0.546162 0.437828 -0.072533 0.141672
13.909000 0 0.684003 0.438209 0.230681 0.141717
13.910000 0 0.681589 0.438679 0.230424 0.141906
13.911000 0 0.676733 0.439061 0.230343 0.141973
13.912000 0 0.679905 0.439421 0.229310 0.142044
13.913000 0 0.679284 0.439848 0.228767 0.142080
13.914000 0 0.678727 0.440249 0.228202 0.142118
13.915000 0 0.677467 0.440608 0.227810 0.142232
13.916000 0 0.677343 0.441002 0.227168 0.142259
13.917000 0 0.676849 0.441440 0.226475 0.142211
13.918000 0 0.676201 0.441846 0.225904 0.142247
13.919000 0 0.675561 0.442214 0.225434 0.142361
13.920000 0 0.675136 0.442608 0.224839 0.142401
13.921000 0 0.674527 0.443012 0.224262 0.142441
13.922000 0 0.673913 0.443413 0.223687 0.142487
13.923000 0 0.673292 0.443805 0.223117 0.142536
13.924000 0 0.672663 0.444194 0.222549 0.142590
13.925000 0 0.672032 0.444592 0.221969 0.142639
13.926000 0 0.671395 0.444990 0.221386 0.142688
13.927000 0 0.785398 0.445379 0.623383 0.142744
13.928000 0 0.553129 0.445851 -0.041257 0.142843
13.929000 0 0.679504 0.446206 0.231385 0.142882
13.930000 0 0.674756 0.446658 0.231394 0.143044
13.931000 0 0.673327 0.447008 0.230947 0.143096
13.932000 0 0.674518 0.447314 0.230220 0.143026
13.933000 0 0.673466 0.447704 0.229758 0.143055
13.934000 0 0.673793 0.448116 0.229100 0.143216
13.935000 0 0.673177 0.448477 0.228591 0.143279
13.936000 0 0.672563 0.448812 0.228103 0.143198
13.937000 0 0.671952 0.449188 0.227581 0.143217
13.938000 0 0.671348 0.449590 0.227015 0.143388
13.939000 0 0.670730 0.449959 0.226469 0.143460
13.940000 0 0.670077 0.450307 0.225958 0.143368
13.941000 0 0.669450 0.450654 0.225438 0.143265
13.942000 0 0.668782 0.451040 0.224877 0.143351
13.943000 0 0.668181 0.451429 0.224296 0.143459
13.944000 0 0.667041 0.451794 0.223811 0.143387
13.945000 0 0.666851 0.452150 0.223207 0.143289
13.946000 0 0.666179 0.452513 0.222666 0.143183
13.947000 0 0.785398 0.452899 0.588771 0.143267
13.948000 0 0.559711 0.453368 -0.010714 0.143394
13.949000 0 0.674454 0.453721 0.232554 0.143461
13.950000 0 0.671639 0.454164 0.232381 0.143668
13.951000 0 0.666643 0.454522 0.232358 0.143752
13.952000 0 0.668108 0.454811 0.231487 0.143733
13.953000 0 0.668759 0.455208 0.230774 0.143820
13.954000 0 0.668567 0.455566 0.230212 0.143914
13.955000 0 0.667959 0.455921 0.229673 0.143987
13.956000 0 0.667362 0.456307 0.229099 0.144046
13.957000 0 0.666675 0.456672 0.228641 0.144188
13.958000 0 0.666104 0.457062 0.228053 0.144247
13.959000 0 0.665516 0.457447 0.227383 0.144236
13.960000 0 0.664881 0.457806 0.226825 0.144308
13.961000 0 0.664212 0.458161 0.226353 0.144455
13.962000 0 0.663571 0.458539 0.225772 0.144525
13.963000 0 0.662925 0.458915 0.225189 0.144598
13.964000 0 0.662266 0.459273 0.224624 0.144673
13.965000 0 0.661601 0.459628 0.224059 0.144749
13.966000 0 0.660938 0.459997 0.223472 0.144824
13.967000 0 0.785398 0.460366 0.555003 0.144898
13.968000 0 0.565954 0.460819 0.018304 0.145015
13.969000 0 0.669352 0.461155 0.233308 0.145073
13.970000 0 0.666565 0.461582 0.233141 0.145272
13.971000 0 0.661432 0.461921 0.233153 0.145347
13.972000 0 0.662887 0.462190 0.232279 0.145322
13.973000 0 0.663481 0.462568 0.231572 0.145404
13.974000 0 0.663311 0.463000 0.230976 0.145592
13.975000 0 0.661873 0.463356 0.230536 0.145691
13.976000 0 0.661727 0.463659 0.229927 0.145682
13.977000 0 0.661382 0.464030 0.229343 0.145754
13.978000 0 0.660748 0.464442 0.228780 0.145936
13.979000 0 0.660111 0.464799 0.228218 0.146033
13.980000 0 0.659470 0.465156 0.227645 0.146127
13.981000 0 0.658821 0.465520 0.227073 0.146189
13.982000 0 0.658166 0.465884 0.226500 0.146247
13.983000 0 0.657510 0.466241 0.225912 0.146334
13.984000 0 0.656850 0.466597 0.225314 0.146420
13.985000 0 0.656183 0.466956 0.224718 0.146471
13.986000 0 0.655510 0.467315 0.224122 0.146517
13.987000 0 0.785398 0.467669 0.522458 0.146594
13.988000 0 0.571798 0.468107 0.045993 0.146713
13.989000 0 0.664054 0.468429 0.233855 0.146774
13.990000 0 0.661125 0.468842 0.233692 0.146975
13.991000 0 0.655966 0.469168 0.233695 0.147051
13.992000 0 0.657464 0.469424 0.232785 0.147026
13.993000 0 0.658116 0.469790 0.232043 0.147106
13.994000 0 0.657917 0.470210 0.231427 0.147291
13.995000 0 0.656438 0.470553 0.230967 0.147387
13.996000 0 0.656313 0.470845 0.230327 0.147374
13.997000 0 0.655832 0.471113 0.229852 0.147440
13.998000 0 0.651571 0.471440 0.229711 0.147555
13.999000 0 0.654391 0.471760 0.228525 0.147608
14.000000 0 0.652931 0.472077 0.228033 0.147607
14.001000 0 0.653135 0.472360 0.227433 0.147672
14.002000 0 0.652454 0.472663 0.226884 0.147801
14.003000 0 0.651760 0.472990 0.226218 0.147869
14.004000 0 0.651163 0.473297 0.225613 0.147870
14.005000 0 0.650315 0.473578 0.225149 0.147930
14.006000 0 0.649760 0.473876 0.224570 0.148067
14.007000 0 0.771506 0.474201 0.491087 0.148152
14.008000 0 0.577081 0.474609 0.072220 0.148278
14.009000 0 0.658376 0.474901 0.234057 0.148346
14.010000 0 0.655737 0.475283 0.233800 0.148558
14.011000 0 0.653199 0.475561 0.233499 0.148671
14.012000 0 0.653553 0.475861 0.232690 0.148694
14.013000 0 0.652096 0.476247 0.232082 0.148799
14.014000 0 0.652592 0.476595 0.231311 0.148983
14.015000 0 0.651963 0.476890 0.230751 0.149071
14.016000 0 0.651362 0.477208 0.230085 0.149071
14.017000 0 0.650774 0.477569 0.229363 0.149160
14.018000 0 0.650142 0.477909 0.228735 0.149333
14.019000 0 0.649486 0.478209 0.228160 0.149406
14.020000 0 0.648856 0.478530 0.227486 0.149386
14.021000 0 0.648242 0.478882 0.226748 0.149460
14.022000 0 0.647589 0.479215 0.226097 0.149624
14.023000 0 0.646909 0.479517 0.225508 0.149685
14.024000 0 0.646252 0.479836 0.000000 0.149645
14.025000 0 0.645614 0.480182 0.224075 0.149705
14.026000 0 0.644937 0.480505 0.223420 0.149879
14.027000 0 0.754520 0.480853 0.459168 0.149966
14.028000 0 0.582763 0.481285 0.095842 0.150094
14.029000 0 0.653905 0.481600 0.232559 0.150166
14.030000 0 0.649105 0.482012 0.232463 0.150362
14.031000 0 0.647686 0.482320 0.231847 0.150452
14.032000 0 0.648494 0.482581 0.230967 0.150412
14.033000 0 0.648417 0.482853 0.230250 0.150351
14.034000 0 0.646792 0.483198 0.229700 0.150443
14.035000 0 0.647180 0.483525 0.228858 0.150562
14.036000 0 0.646101 0.483814 0.228262 0.150528
14.037000 0 0.645897 0.484104 0.227553 0.150460
14.038000 0 0.645266 0.484432 0.226867 0.150546
14.039000 0 0.644641 0.484757 0.226161 0.150672
14.040000 0 0.643939 0.485050 0.225503 0.150636
14.041000 0 0.643351 0.485371 0.224794 0.150726
14.042000 0 0.642703 0.485692 0.224088 0.150818
14.043000 0 0.642038 0.485988 0.223416 0.150774
14.044000 0 0.641365 0.486282 0.222744 0.150721
14.045000 0 0.640700 0.486596 0.222031 0.150806
14.046000 0 0.640032 0.486911 0.221309 0.150904
14.047000 0 0.737692 0.487207 0.427840 0.150852
14.048000 0 0.588008 0.487588 0.117700 0.150841
14.049000 0 0.649051 0.487851 0.230639 0.150775
14.050000 0 0.646200 0.488206 0.230431 0.150851
14.051000 0 0.640756 0.488471 0.230463 0.150803
14.052000 0 0.642331 0.488661 0.229454 0.150657
14.053000 0 0.642917 0.488962 0.228643 0.150619
14.054000 0 0.642639 0.489321 0.227969 0.150690
14.055000 0 0.638780 0.489588 0.227776 0.150632
14.056000 0 0.641242 0.489819 0.226673 0.150573
14.057000 0 0.639811 0.490154 0.226147 0.150625
14.058000 0 0.639876 0.490489 0.225399 0.150687
14.059000 0 0.638862 0.490760 0.224826 0.150638
14.060000 0 0.638529 0.491019 0.224148 0.150574
14.061000 0 0.637862 0.491334 0.223494 0.150623
14.062000 0 0.637195 0.491656 0.222832 0.150689
14.063000 0 0.636515 0.491933 0.222189 0.150636
14.064000 0 0.635830 0.492202 0.221543 0.150558
14.065000 0 0.635149 0.492506 0.220864 0.150602
14.066000 0 0.634464 0.492817 0.220176 0.150673
14.067000 0 0.720133 0.493097 0.399063 0.150615
14.068000 0 0.595549 0.493473 0.138786 0.150684
14.069000 0 0.638437 0.493746 0.230310 0.150651
14.070000 0 0.638099 0.494116 0.229600 0.150738
14.071000 0 0.636965 0.494383 0.229042 0.150722
14.072000 0 0.637380 0.494577 0.228292 0.150603
14.073000 0 0.636753 0.494848 0.227674 0.150581
14.074000 0 0.636952 0.495173 0.226912 0.150672
14.075000 0 0.636295 0.495447 0.226315 0.150664
14.076000 0 0.635636 0.495669 0.225743 0.150535
14.077000 0 0.635027 0.495906 0.225222 0.150556
14.078000 0 0.632206 0.496173 0.224879 0.150594
14.079000 0 0.632604 0.496425 0.223979 0.150522
14.080000 0 0.631958 0.496664 0.223348 0.150436
14.081000 0 0.632087 0.496901 0.222676 0.150473
14.082000 0 0.631392 0.497162 0.222049 0.150540
14.083000 0 0.630694 0.497419 0.221355 0.150494
14.084000 0 0.630027 0.497653 0.220744 0.150416
14.085000 0 0.629295 0.497884 0.220203 0.150460
14.086000 0 0.628555 0.498113 0.219666 0.150513
14.087000 0 0.702336 0.498359 0.372446 0.150517
14.088000 0 0.596585 0.498690 0.159899 0.150559
14.089000 0 0.637632 0.498904 0.228958 0.150549
14.090000 0 0.634758 0.499210 0.228788 0.150680
14.091000 0 0.629259 0.499426 0.228882 0.150688
14.092000 0 0.630816 0.499568 0.227873 0.150597
14.093000 0 0.631412 0.499823 0.227067 0.150612
14.094000 0 0.631178 0.500135 0.226401 0.150734
14.095000 0 0.629790 0.500368 0.225900 0.150771
14.096000 0 0.629591 0.500548 0.225221 0.150699
14.097000 0 0.629160 0.500798 0.224575 0.150709
14.098000 0 0.628494 0.501092 0.223947 0.150833
14.099000 0 0.627824 0.501331 0.223321 0.150874
14.100000 0 0.627143 0.501534 0.222705 0.150791
14.101000 0 0.626459 0.501779 0.222074 0.150788
14.102000 0 0.625776 0.502054 0.221418 0.150914
14.103000 0 0.625084 0.502297 0.220765 0.150960
14.104000 0 0.624380 0.502514 0.220130 0.150866
14.105000 0 0.623674 0.502755 0.219480 0.150848
14.106000 0 0.623027 0.502999 0.218864 0.150986
14.107000 0 0.684651 0.503257 0.346943 0.150988
14.108000 0 0.600553 0.503601 0.179205 0.151028
14.109000 0 0.632153 0.503828 0.228007 0.151017
14.110000 0 0.629282 0.504146 0.227821 0.151147
14.111000 0 0.623703 0.504373 0.227918 0.151153
14.112000 0 0.625211 0.504524 0.226884 0.151061
14.113000 0 0.625894 0.504788 0.226036 0.151074
14.114000 0 0.625600 0.505111 0.225353 0.151194
14.115000 0 0.624188 0.505351 0.224835 0.151228
14.116000 0 0.624263 0.505581 0.224078 0.151264
14.117000 0 0.623585 0.505772 0.223457 0.151181
14.118000 0 0.622915 0.506027 0.222823 0.151179
14.119000 0 0.622245 0.506315 0.222167 0.151302
14.120000 0 0.621565 0.506552 0.221511 0.151343
14.121000 0 0.620875 0.506761 0.220867 0.151248
14.122000 0 0.620180 0.507006 0.220213 0.151232
14.123000 0 0.619499 0.507257 0.219602 0.151371
14.124000 0 0.617725 0.507514 0.219062 0.151381
14.125000 0 0.617353 0.507764 0.218247 0.151254
14.126000 0 0.617287 0.508013 0.217477 0.151255
14.127000 0 0.668840 0.508263 0.322076 0.151406
14.128000 0 0.604094 0.508599 0.197047 0.151594
14.129000 0 0.626540 0.508817 0.226809 0.151730
14.130000 0 0.623254 0.509128 0.226757 0.152006
14.131000 0 0.617001 0.509370 0.226982 0.152147
14.132000 0 0.621261 0.509574 0.225550 0.152268
14.133000 0 0.621087 0.509904 0.224921 0.152478
14.134000 0 0.619861 0.510231 0.224449 0.152702
14.135000 0 0.617874 0.510466 0.224039 0.152855
14.136000 0 0.618473 0.510689 0.223215 0.152977
14.137000 0 0.617765 0.510998 0.222623 0.153149
14.138000 0 0.617070 0.511305 0.222023 0.153341
14.139000 0 0.616373 0.511542 0.221404 0.153468
14.140000 0 0.615674 0.511774 0.220775 0.153556
14.141000 0 0.614965 0.512054 0.220149 0.153697
14.142000 0 0.614249 0.512336 0.219520 0.153865
14.143000 0 0.613530 0.512577 0.218876 0.153968
14.144000 0 0.612809 0.512812 0.218221 0.154027
14.145000 0 0.612080 0.513073 0.217570 0.154139
14.146000 0 0.611346 0.513336 0.216915 0.154288
14.147000 0 0.652310 0.513575 0.299433 0.154370
14.148000 0 0.607104 0.513901 0.214308 0.154490
14.149000 0 0.620810 0.514108 0.226034 0.154559
14.150000 0 0.617523 0.514409 0.225934 0.154766
14.151000 0 0.616054 0.514666 0.225403 0.154920
14.152000 0 0.614271 0.514878 0.224883 0.154947
14.153000 0 0.614903 0.515110 0.224048 0.155008
14.154000 0 0.614950 0.515367 0.223399 0.155218
14.155000 0 0.613399 0.515619 0.222887 0.155357
14.156000 0 0.611494 0.515856 0.222331 0.155376
14.157000 0 0.611775 0.516076 0.221522 0.155460
14.158000 0 0.611380 0.516317 0.220902 0.155658
14.159000 0 0.610676 0.516569 0.220239 0.155794
14.160000 0 0.609958 0.516787 0.219608 0.155870
14.161000 0 0.609232 0.516999 0.218979 0.155940
